transaction_id,account_id,transaction_date,transaction_type,transaction_amount,channel,merchant_category,description,post_date,currency_code
H000010746,A00000173,2023-12-24,PMT,2239.16,ATM,4900,PMT ONLINE REF264201,2023-12-24,USD
H000010747,A00000174,2023-12-24,CHG,12,ACH,4900,CHG ACH REF242549,2023-12-24,USD
H000010748,A00000175,2023-12-24,WDR,228.7,MOBILE,0000,WDR ONLINE REF877773,2023-12-24,USD
H000010749,A00000176,2023-12-24,REV,82.8,ONLINE,5912,REV BRANCH REF860076,2023-12-24,USD
H000010750,A00000177,2023-12-24,CHG,12,POS,0000,CHG ONLINE REF961595,2023-12-24,USD
H000010751,A00000181,2023-12-24,PMT,830.85,POS,4900,PMT ACH REF158312,2023-12-24,USD
H000010752,A00000181,2023-12-24,CHG,3,ATM,4900,CHG POS REF405333,2023-12-24,USD
H000010753,A00000182,2023-12-24,INT,61.78,ACH,4900,INT BRANCH REF549167,2023-12-24,USD
H000010754,A00000183,2023-12-24,DEP,46.29,ONLINE,7011,DEP MOBILE REF196803,2023-12-24,USD
H000010755,A00000185,2023-12-24,WDR,19.62,BRANCH,0000,WDR POS REF897721,2023-12-24,USD
H000010756,A00000185,2023-12-24,DEP,86.1,ACH,5912,DEP WIRE REF397262,2023-12-24,USD
H000010757,A00000185,2023-12-24,TRF,140.12,WIRE,0000,TRF ACH REF350302,2023-12-24,USD
H000010758,A00000189,2023-12-24,WDR,162.91,ACH,5541,WDR ONLINE REF278679,2023-12-24,USD
H000010759,A00000191,2023-12-24,DEP,5584.36,BRANCH,7011,DEP WIRE REF717802,2023-12-24,USD
H000010760,A00000191,2023-12-24,FEE,9.95,POS,4900,FEE POS REF698491,2023-12-24,USD
H000010761,A00000191,2023-12-24,WDR,248.32,ATM,5912,WDR POS REF460556,2023-12-24,USD
H000010762,A00000194,2023-12-24,PMT,159.21,ACH,5912,PMT ONLINE REF125787,2023-12-24,USD
H000010763,A00000204,2023-12-24,INT,32.66,MOBILE,5812,INT ATM REF989790,2023-12-24,USD
H000010764,A00000208,2023-12-24,DEP,541.19,ACH,5541,DEP WIRE REF379123,2023-12-24,USD
H000010765,A00000209,2023-12-24,DEP,23.07,BRANCH,7011,DEP ATM REF324658,2023-12-24,USD
H000010766,A00000217,2023-12-24,INT,180.93,WIRE,5411,INT ONLINE REF776131,2023-12-24,USD
H000010767,A00000220,2023-12-24,CHG,35,WIRE,6011,CHG BRANCH REF903743,2023-12-24,USD
H000010768,A00000225,2023-12-24,REF,1438.19,MOBILE,6011,REF BRANCH REF349086,2023-12-24,USD
H000010769,A00000228,2023-12-24,WDR,270.15,ACH,4900,WDR MOBILE REF603872,2023-12-25,USD
H000010770,A00000228,2023-12-24,WDR,96.84,MOBILE,4900,WDR ACH REF564334,2023-12-24,USD
H000010771,A00000228,2023-12-24,WDR,19.44,BRANCH,7011,WDR WIRE REF150581,2023-12-24,USD
H000010772,A00000233,2023-12-24,WDR,144.3,ACH,6011,WDR MOBILE REF775128,2023-12-24,USD
H000010773,A00000233,2023-12-24,DEP,102.65,ACH,5541,DEP POS REF751615,2023-12-24,USD
H000010774,A00000233,2023-12-24,DEP,18.68,ATM,5411,DEP ATM REF444014,2023-12-24,USD
H000010775,A00000234,2023-12-24,TRF,-121.76,BRANCH,5912,TRF ONLINE REF421880,2023-12-24,USD
H000010776,A00000234,2023-12-24,WDR,145.37,WIRE,5812,WDR ONLINE REF425560,2023-12-24,USD
H000010777,A00000241,2023-12-24,ADJ,-31.93,WIRE,5541,ADJ ATM REF592847,2023-12-24,USD
H000010778,A00000243,2023-12-24,INT,229.75,ONLINE,6011,INT POS REF284705,2023-12-24,USD
H000010779,A00000244,2023-12-24,PMT,921.55,POS,5912,PMT POS REF523934,2023-12-24,USD
H000010780,A00000245,2023-12-24,WDR,44.23,ATM,6011,WDR POS REF348525,2023-12-24,USD
H000010781,A00000247,2023-12-24,CHG,12,ACH,5912,CHG POS REF954974,2023-12-24,USD
H000010782,A00000247,2023-12-24,CHG,35,ATM,5812,CHG ACH REF487446,2023-12-24,USD
H000010783,A00000248,2023-12-24,CHG,12,MOBILE,5411,CHG ATM REF605220,2023-12-24,USD
H000010784,A00000252,2023-12-24,PMT,1419.35,ATM,7011,PMT ONLINE REF474377,2023-12-25,USD
H000010785,A00000252,2023-12-24,CHG,9.95,POS,4900,CHG ONLINE REF323201,2023-12-24,USD
H000010786,A00000254,2023-12-24,PMT,2515.81,ATM,7011,PMT POS REF905834,2023-12-24,USD
H000010787,A00000254,2023-12-24,INT,210.75,ACH,4900,INT POS REF854746,2023-12-24,USD
H000010788,A00000257,2023-12-24,PMT,1237.25,WIRE,7011,PMT WIRE REF440908,2023-12-25,USD
H000010789,A00000257,2023-12-24,PMT,2968.42,ACH,6011,PMT ACH REF285776,2023-12-24,USD
H000010790,A00000265,2023-12-24,ADJ,-2686.22,BRANCH,0000,ADJ ONLINE REF830698,2023-12-24,USD
H000010791,A00000272,2023-12-24,PMT,1688.22,WIRE,5812,PMT ATM REF775725,2023-12-25,USD
H000010792,A00000272,2023-12-24,INT,206.67,POS,0000,INT ATM REF463729,2023-12-24,USD
H000010793,A00000278,2023-12-24,WDR,255.31,ATM,0000,WDR ONLINE REF221714,2023-12-25,USD
H000010794,A00000286,2023-12-24,DEP,41.73,POS,0000,DEP ACH REF257926,2023-12-24,USD
H000010795,A00000286,2023-12-24,DEP,708.73,MOBILE,5411,DEP BRANCH REF294336,2023-12-25,USD
H000010796,A00000289,2023-12-24,FEE,25,BRANCH,0000,FEE ATM REF398462,2023-12-24,USD
H000010797,A00000292,2023-12-24,WDR,55.64,POS,5912,WDR MOBILE REF718917,2023-12-25,USD
H000010798,A00000294,2023-12-24,CHG,25,BRANCH,5912,CHG ONLINE REF351409,2023-12-24,USD
H000010799,A00000294,2023-12-24,INT,220.86,POS,6011,INT WIRE REF474423,2023-12-24,USD
H000010800,A00000295,2023-12-24,INT,10.2,ATM,5912,INT ONLINE REF499283,2023-12-25,USD
H000010801,A00000295,2023-12-24,DEP,99.51,BRANCH,5411,DEP ONLINE REF201575,2023-12-25,USD
H000010802,A00000296,2023-12-24,TRF,-299.21,POS,0000,TRF BRANCH REF663660,2023-12-24,USD
H000010803,A00000297,2023-12-24,ADJ,-600.17,BRANCH,5411,ADJ BRANCH REF439712,2023-12-24,USD
H000010804,A00000297,2023-12-24,PMT,757.55,MOBILE,6011,PMT ONLINE REF362329,2023-12-24,USD
H000010805,A00000304,2023-12-24,PMT,192.81,POS,7011,PMT POS REF213603,2023-12-24,USD
H000010806,A00000305,2023-12-24,CHG,9.95,ACH,6011,CHG WIRE REF408278,2023-12-25,USD
H000010807,A00000305,2023-12-24,INT,55.82,ACH,5912,INT POS REF114844,2023-12-25,USD
H000010808,A00000308,2023-12-24,WDR,29.04,ACH,5411,WDR ATM REF164971,2023-12-25,USD
H000010809,A00000309,2023-12-24,INT,61.25,POS,7011,INT ATM REF381607,2023-12-24,USD
H000010810,A00000314,2023-12-24,PMT,582.03,WIRE,5411,PMT ACH REF653742,2023-12-24,USD
H000010811,A00000315,2023-12-24,REF,2231.27,WIRE,4900,REF BRANCH REF242583,2023-12-24,USD
H000010812,A00000316,2023-12-24,DEP,92.71,ACH,6011,DEP POS REF841124,2023-12-24,USD
H000010813,A00000326,2023-12-24,REF,1655.55,POS,7011,REF ACH REF755987,2023-12-24,USD
H000010814,A00000332,2023-12-24,PMT,1846.44,MOBILE,5411,PMT ACH REF490658,2023-12-24,USD
H000010815,A00000338,2023-12-24,INT,141.26,WIRE,0000,INT WIRE REF838677,2023-12-24,USD
H000010816,A00000344,2023-12-24,INT,53.16,BRANCH,6011,INT MOBILE REF724042,2023-12-24,USD
H000010817,A00000344,2023-12-24,INT,151.99,POS,5411,INT WIRE REF452390,2023-12-24,USD
H000010818,A00000347,2023-12-24,WDR,68.73,ATM,5541,WDR BRANCH REF633902,2023-12-24,USD
H000010819,A00000353,2023-12-24,WDR,346.26,POS,5541,WDR ATM REF394319,2023-12-25,USD
H000010820,A00000353,2023-12-24,WDR,60.06,BRANCH,7011,WDR WIRE REF627838,2023-12-24,USD
H000010821,A00000353,2023-12-24,WDR,7.78,WIRE,0000,WDR POS REF255884,2023-12-24,USD
H000010822,A00000355,2023-12-24,PMT,1600.95,ACH,0000,PMT WIRE REF992675,2023-12-24,USD
H000010823,A00000367,2023-12-24,INT,217.4,ACH,4900,INT ONLINE REF628447,2023-12-24,USD
H000010824,A00000368,2023-12-24,CHG,3,ATM,6011,CHG ONLINE REF902193,2023-12-25,USD
H000010825,A00000369,2023-12-24,CHG,9.95,ATM,6011,CHG ATM REF344606,2023-12-24,USD
H000010826,A00000371,2023-12-24,WDR,11.32,BRANCH,5541,WDR ACH REF957859,2023-12-24,USD
H000010827,A00000371,2023-12-24,WDR,100.22,WIRE,0000,WDR ACH REF770466,2023-12-24,USD
H000010828,A00000374,2023-12-24,TRF,-140.38,ATM,5812,TRF POS REF523025,2023-12-24,USD
H000010829,A00000374,2023-12-24,DEP,14.96,ATM,7011,DEP MOBILE REF910278,2023-12-24,USD
H000010830,A00000378,2023-12-24,CHG,3,ONLINE,5541,CHG ATM REF840223,2023-12-25,USD
H000010831,A00000382,2023-12-24,WDR,73.13,BRANCH,7011,WDR MOBILE REF581667,2023-12-24,USD
H000010832,A00000385,2023-12-24,DEP,224.54,WIRE,5411,DEP ONLINE REF142783,2023-12-25,USD
H000010833,A00000385,2023-12-24,WDR,36.31,ONLINE,5812,WDR ATM REF377389,2023-12-25,USD
H000010834,A00000392,2023-12-24,INT,74.71,BRANCH,5812,INT ATM REF297367,2023-12-25,USD
H000010835,A00000395,2023-12-24,FEE,9.95,ACH,5912,FEE ACH REF940569,2023-12-24,USD
H000010836,A00000397,2023-12-24,PMT,136.88,WIRE,5812,PMT ACH REF775614,2023-12-24,USD
H000010837,A00000407,2023-12-24,PMT,1080.6,BRANCH,5541,PMT ATM REF306690,2023-12-24,USD
H000010838,A00000407,2023-12-24,PMT,893.37,BRANCH,6011,PMT ATM REF945884,2023-12-24,USD
H000010839,A00000409,2023-12-24,FEE,3,ONLINE,5812,FEE WIRE REF995137,2023-12-24,USD
H000010840,A00000410,2023-12-24,PMT,2027.33,WIRE,4900,PMT MOBILE REF205365,2023-12-24,USD
H000010841,A00000410,2023-12-24,PMT,1967.11,ACH,7011,PMT ATM REF209880,2023-12-24,USD
H000010842,A00000413,2023-12-24,DEP,85.9,MOBILE,6011,DEP BRANCH REF303321,2023-12-24,USD
H000010843,A00000413,2023-12-24,DEP,19.92,BRANCH,5912,DEP ACH REF514408,2023-12-24,USD
H000010844,A00000415,2023-12-24,PMT,583.07,BRANCH,6011,PMT ONLINE REF814579,2023-12-24,USD
H000010845,A00000415,2023-12-24,CHG,35,ONLINE,5812,CHG WIRE REF606716,2023-12-24,USD
H000010846,A00000418,2023-12-24,WDR,92.28,WIRE,5912,WDR BRANCH REF277163,2023-12-25,USD
H000010847,A00000428,2023-12-24,WDR,14.85,ATM,0000,WDR WIRE REF520846,2023-12-25,USD
H000010848,A00000428,2023-12-24,TRF,-187.05,ATM,6011,TRF WIRE REF462332,2023-12-24,USD
H000010849,A00000432,2023-12-24,WDR,16.29,POS,7011,WDR BRANCH REF464044,2023-12-25,USD
H000010850,A00000432,2023-12-24,TRF,16.59,ATM,5541,TRF ACH REF977969,2023-12-24,USD
H000010851,A00000436,2023-12-24,TRF,-15.94,POS,5541,TRF ACH REF453643,2023-12-24,USD
H000010852,A00000437,2023-12-24,CHG,35,ACH,6011,CHG POS REF241587,2023-12-25,USD
H000010853,A00000442,2023-12-24,CHG,12,POS,4900,CHG ACH REF337177,2023-12-24,USD
H000010854,A00000444,2023-12-24,REV,244.95,ACH,6011,REV POS REF291510,2023-12-25,USD
H000010855,A00000444,2023-12-24,DEP,88.06,POS,7011,DEP BRANCH REF303247,2023-12-24,USD
H000010856,A00000448,2023-12-24,PMT,1514.46,ONLINE,7011,PMT WIRE REF358551,2023-12-24,USD
H000010857,A00000449,2023-12-24,DEP,58.27,MOBILE,5812,DEP ONLINE REF721216,2023-12-24,USD
H000010858,A00000453,2023-12-24,FEE,25,ACH,5912,FEE MOBILE REF872321,2023-12-24,USD
H000010859,A00000453,2023-12-24,PMT,873.96,ATM,5812,PMT ACH REF723578,2023-12-25,USD
H000010860,A00000453,2023-12-24,PMT,259.44,ACH,5812,PMT BRANCH REF422927,2023-12-24,USD
H000010861,A00000455,2023-12-24,DEP,72.64,ONLINE,7011,DEP WIRE REF238495,2023-12-24,USD
H000010862,A00000455,2023-12-24,DEP,43.41,ATM,5912,DEP ONLINE REF254854,2023-12-25,USD
H000010863,A00000455,2023-12-24,DEP,340.43,ONLINE,0000,DEP WIRE REF957140,2023-12-24,USD
H000010864,A00000466,2023-12-24,FEE,25,POS,5411,FEE WIRE REF498001,2023-12-25,USD
H000010865,A00000480,2023-12-24,CHG,12,ACH,5912,CHG ONLINE REF574896,2023-12-24,USD
H000010866,A00000480,2023-12-24,CHG,35,ACH,5912,CHG BRANCH REF707914,2023-12-24,USD
H000010867,A00000001,2023-12-25,PMT,1192.28,MOBILE,5912,PMT POS REF990428,2023-12-25,USD
H000010868,A00000002,2023-12-25,TRF,82.55,ONLINE,6011,TRF MOBILE REF347288,2023-12-25,USD
H000010869,A00000002,2023-12-25,FEE,9.95,BRANCH,5411,FEE ACH REF388951,2023-12-25,USD
H000010870,A00000008,2023-12-25,CHG,3,WIRE,5541,CHG ATM REF739183,2023-12-25,USD
H000010871,A00000010,2023-12-25,FEE,12,ACH,6011,FEE POS REF603303,2023-12-25,USD
H000010872,A00000016,2023-12-25,DEP,334.14,WIRE,5411,DEP MOBILE REF997850,2023-12-26,USD
H000010873,A00000017,2023-12-25,DEP,870.83,MOBILE,0000,DEP ATM REF431921,2023-12-25,USD
H000010874,A00000019,2023-12-25,CHG,12,MOBILE,6011,CHG MOBILE REF261965,2023-12-26,USD
H000010875,A00000019,2023-12-25,CHG,25,ONLINE,4900,CHG POS REF373351,2023-12-26,USD
H000010876,A00000020,2023-12-25,DEP,80.14,ATM,0000,DEP ONLINE REF493612,2023-12-25,USD
H000010877,A00000022,2023-12-25,WDR,11.75,ACH,4900,WDR ONLINE REF416281,2023-12-25,USD
H000010878,A00000022,2023-12-25,DEP,4.06,POS,5812,DEP MOBILE REF955154,2023-12-25,USD
H000010879,A00000023,2023-12-25,PMT,2437.39,ACH,0000,PMT ONLINE REF981424,2023-12-25,USD
H000010880,A00000025,2023-12-25,DEP,94.23,BRANCH,5411,DEP ONLINE REF686956,2023-12-25,USD
H000010881,A00000026,2023-12-25,PMT,3106.03,ATM,4900,PMT BRANCH REF123773,2023-12-26,USD
H000010882,A00000028,2023-12-25,PMT,2489.7,ACH,5411,PMT ACH REF906540,2023-12-25,USD
H000010883,A00000037,2023-12-25,WDR,563.65,MOBILE,5541,WDR ACH REF194800,2023-12-25,USD
H000010884,A00000042,2023-12-25,PMT,617.86,BRANCH,0000,PMT POS REF999462,2023-12-25,USD
H000010885,A00000042,2023-12-25,PMT,13.72,ATM,5411,PMT BRANCH REF858636,2023-12-25,USD
H000010886,A00000046,2023-12-25,WDR,513.12,ATM,5812,WDR ACH REF188192,2023-12-25,USD
H000010887,A00000048,2023-12-25,REV,170,WIRE,5541,REV MOBILE REF909663,2023-12-25,USD
H000010888,A00000049,2023-12-25,INT,110.82,ATM,7011,INT MOBILE REF345858,2023-12-25,USD
H000010889,A00000058,2023-12-25,PMT,37.18,WIRE,5411,PMT WIRE REF876098,2023-12-25,USD
H000010890,A00000060,2023-12-25,INT,199.31,POS,0000,INT ACH REF433238,2023-12-25,USD
H000010891,A00000062,2023-12-25,DEP,169.35,WIRE,0000,DEP BRANCH REF343687,2023-12-25,USD
H000010892,A00000067,2023-12-25,PMT,1000.64,POS,6011,PMT WIRE REF235265,2023-12-25,USD
H000010893,A00000069,2023-12-25,DEP,49.81,POS,5812,DEP BRANCH REF127573,2023-12-25,USD
H000010894,A00000080,2023-12-25,DEP,152.96,ACH,5812,DEP ONLINE REF150744,2023-12-25,USD
H000010895,A00000080,2023-12-25,REV,7.57,ACH,6011,REV WIRE REF276382,2023-12-25,USD
H000010896,A00000094,2023-12-25,WDR,14.18,ATM,5912,WDR WIRE REF553539,2023-12-25,USD
H000010897,A00000098,2023-12-25,FEE,35,WIRE,5411,FEE WIRE REF272034,2023-12-26,USD
H000010898,A00000099,2023-12-25,PMT,348.6,POS,5912,PMT MOBILE REF654916,2023-12-25,USD
H000010899,A00000106,2023-12-25,WDR,1117.82,ATM,5812,WDR ACH REF983092,2023-12-25,USD
H000010900,A00000107,2023-12-25,REV,8.84,ONLINE,5812,REV ATM REF636407,2023-12-25,USD
H000010901,A00000107,2023-12-25,WDR,82.91,MOBILE,0000,WDR WIRE REF819213,2023-12-26,USD
H000010902,A00000107,2023-12-25,DEP,22.96,ATM,4900,DEP ATM REF993475,2023-12-25,USD
H000010903,A00000111,2023-12-25,PMT,1339.51,BRANCH,0000,PMT ATM REF486222,2023-12-25,USD
H000010904,A00000114,2023-12-25,DEP,1783.29,BRANCH,5912,DEP ACH REF319420,2023-12-25,USD
H000010905,A00000114,2023-12-25,TRF,-332.02,POS,5541,TRF ONLINE REF207696,2023-12-26,USD
H000010906,A00000118,2023-12-25,WDR,4.11,POS,6011,WDR POS REF365224,2023-12-25,USD
H000010907,A00000120,2023-12-25,DEP,49.79,ACH,5411,DEP ONLINE REF855639,2023-12-26,USD
H000010908,A00000121,2023-12-25,CHG,9.95,ACH,5411,CHG POS REF511440,2023-12-25,USD
H000010909,A00000121,2023-12-25,CHG,9.95,ONLINE,5812,CHG ONLINE REF332789,2023-12-25,USD
H000010910,A00000124,2023-12-25,CHG,9.95,WIRE,5411,CHG ONLINE REF278487,2023-12-25,USD
H000010911,A00000124,2023-12-25,PMT,373.08,MOBILE,7011,PMT ACH REF793865,2023-12-25,USD
H000010912,A00000125,2023-12-25,TRF,-24.81,POS,6011,TRF WIRE REF873626,2023-12-25,USD
H000010913,A00000125,2023-12-25,TRF,210.75,MOBILE,5912,TRF MOBILE REF626375,2023-12-25,USD
H000010914,A00000130,2023-12-25,CHG,3,POS,5411,CHG POS REF663761,2023-12-25,USD
H000010915,A00000133,2023-12-25,WDR,200.05,ONLINE,5541,WDR BRANCH REF858902,2023-12-25,USD
H000010916,A00000133,2023-12-25,WDR,65.75,BRANCH,6011,WDR ONLINE REF249616,2023-12-25,USD
H000010917,A00000135,2023-12-25,CHG,25,WIRE,7011,CHG ONLINE REF990839,2023-12-26,USD
H000010918,A00000136,2023-12-25,TRF,-35.55,ATM,4900,TRF ACH REF101693,2023-12-25,USD
H000010919,A00000136,2023-12-25,TRF,-127.26,WIRE,5411,TRF POS REF515906,2023-12-25,USD
H000010920,A00000137,2023-12-25,DEP,571.19,POS,5541,DEP ATM REF147333,2023-12-25,USD
H000010921,A00000142,2023-12-25,WDR,7.69,MOBILE,5541,WDR MOBILE REF336374,2023-12-25,USD
H000010922,A00000142,2023-12-25,WDR,58.27,BRANCH,7011,WDR WIRE REF723692,2023-12-25,USD
H000010923,A00000145,2023-12-25,CHG,12,ONLINE,5812,CHG ATM REF383424,2023-12-25,USD
H000010924,A00000145,2023-12-25,CHG,9.95,ONLINE,4900,CHG BRANCH REF552000,2023-12-25,USD
H000010925,A00000147,2023-12-25,WDR,12.07,ATM,5541,WDR POS REF450677,2023-12-26,USD
H000010926,A00000147,2023-12-25,DEP,210.23,WIRE,6011,DEP BRANCH REF678074,2023-12-25,USD
H000010927,A00000152,2023-12-25,DEP,189.77,ATM,6011,DEP POS REF240155,2023-12-25,USD
H000010928,A00000153,2023-12-25,DEP,410.18,ACH,5812,DEP BRANCH REF559292,2023-12-26,USD
H000010929,A00000156,2023-12-25,PMT,2206.18,ONLINE,7011,PMT MOBILE REF270157,2023-12-25,USD
H000010930,A00000159,2023-12-25,TRF,-6.27,ATM,5411,TRF ATM REF153449,2023-12-25,USD
H000010931,A00000169,2023-12-25,PMT,531.82,WIRE,4900,PMT WIRE REF430460,2023-12-25,USD
H000010932,A00000169,2023-12-25,CHG,9.95,ATM,5411,CHG ACH REF742243,2023-12-25,USD
H000010933,A00000174,2023-12-25,CHG,3,BRANCH,4900,CHG WIRE REF339463,2023-12-25,USD
H000010934,A00000177,2023-12-25,CHG,9.95,BRANCH,6011,CHG WIRE REF109752,2023-12-25,USD
H000010935,A00000179,2023-12-25,INT,149.17,POS,6011,INT WIRE REF802442,2023-12-25,USD
H000010936,A00000179,2023-12-25,REF,1695.88,POS,6011,REF ACH REF588512,2023-12-25,USD
H000010937,A00000181,2023-12-25,PMT,464.97,BRANCH,0000,PMT POS REF527115,2023-12-26,USD
H000010938,A00000182,2023-12-25,WDR,53.4,ONLINE,5912,WDR MOBILE REF438614,2023-12-25,USD
H000010939,A00000189,2023-12-25,FEE,35,WIRE,7011,FEE ACH REF944767,2023-12-25,USD
H000010940,A00000189,2023-12-25,DEP,47.03,MOBILE,5541,DEP ATM REF623740,2023-12-26,USD
H000010941,A00000195,2023-12-25,PMT,1099.48,ATM,0000,PMT ACH REF593956,2023-12-25,USD
H000010942,A00000198,2023-12-25,WDR,18.23,WIRE,7011,WDR BRANCH REF849622,2023-12-25,USD
H000010943,A00000211,2023-12-25,WDR,91.99,MOBILE,4900,WDR BRANCH REF942234,2023-12-25,USD
H000010944,A00000211,2023-12-25,FEE,35,ONLINE,5812,FEE ATM REF951782,2023-12-25,USD
H000010945,A00000212,2023-12-25,PMT,998.45,WIRE,5411,PMT BRANCH REF253131,2023-12-25,USD
H000010946,A00000212,2023-12-25,INT,129.4,WIRE,7011,INT ACH REF414240,2023-12-25,USD
H000010947,A00000213,2023-12-25,INT,142.05,ONLINE,5812,INT MOBILE REF502188,2023-12-25,USD
H000010948,A00000214,2023-12-25,FEE,9.95,BRANCH,6011,FEE BRANCH REF718676,2023-12-26,USD
H000010949,A00000216,2023-12-25,FEE,3,ONLINE,4900,FEE ACH REF829410,2023-12-25,USD
H000010950,A00000228,2023-12-25,INT,141.79,MOBILE,4900,INT ATM REF877687,2023-12-25,USD
H000010951,A00000229,2023-12-25,TRF,-95.19,POS,0000,TRF ONLINE REF391607,2023-12-25,USD
H000010952,A00000229,2023-12-25,DEP,88.6,ATM,5812,DEP POS REF535028,2023-12-26,USD
H000010953,A00000233,2023-12-25,FEE,3,ACH,5541,FEE BRANCH REF181806,2023-12-25,USD
H000010954,A00000237,2023-12-25,TRF,33.82,ONLINE,4900,TRF BRANCH REF656287,2023-12-26,USD
H000010955,A00000237,2023-12-25,WDR,42.82,ATM,0000,WDR ONLINE REF876812,2023-12-25,USD
H000010956,A00000237,2023-12-25,FEE,12,BRANCH,0000,FEE BRANCH REF914785,2023-12-26,USD
H000010957,A00000243,2023-12-25,WDR,288.81,ACH,5912,WDR ONLINE REF512744,2023-12-25,USD
H000010958,A00000245,2023-12-25,TRF,-41.65,ONLINE,7011,TRF BRANCH REF435332,2023-12-25,USD
H000010959,A00000246,2023-12-25,CHG,9.95,ACH,5812,CHG POS REF591244,2023-12-25,USD
H000010960,A00000248,2023-12-25,PMT,937.13,ONLINE,4900,PMT MOBILE REF384098,2023-12-25,USD
H000010961,A00000248,2023-12-25,PMT,160.58,ACH,0000,PMT ONLINE REF181531,2023-12-26,USD
H000010962,A00000253,2023-12-25,TRF,-24.03,ACH,6011,TRF ONLINE REF742508,2023-12-25,USD
H000010963,A00000253,2023-12-25,DEP,229.2,WIRE,5541,DEP POS REF912468,2023-12-25,USD
H000010964,A00000256,2023-12-25,PMT,72.95,POS,6011,PMT POS REF697237,2023-12-25,USD
H000010965,A00000256,2023-12-25,PMT,414.14,MOBILE,4900,PMT MOBILE REF822061,2023-12-26,USD
H000010966,A00000267,2023-12-25,CHG,9.95,WIRE,0000,CHG ACH REF263600,2023-12-25,USD
H000010967,A00000268,2023-12-25,TRF,125.12,POS,7011,TRF ONLINE REF781969,2023-12-25,USD
H000010968,A00000268,2023-12-25,TRF,30.81,MOBILE,7011,TRF BRANCH REF329802,2023-12-25,USD
H000010969,A00000268,2023-12-25,INT,179.47,POS,6011,INT POS REF678890,2023-12-25,USD
H000010970,A00000270,2023-12-25,CHG,35,ATM,5812,CHG MOBILE REF788831,2023-12-25,USD
H000010971,A00000270,2023-12-25,INT,204.18,BRANCH,5912,INT WIRE REF175279,2023-12-25,USD
H000010972,A00000278,2023-12-25,WDR,71.75,ATM,5812,WDR ATM REF241232,2023-12-25,USD
H000010973,A00000279,2023-12-25,CHG,9.95,ACH,5912,CHG ACH REF191884,2023-12-26,USD
H000010974,A00000279,2023-12-25,CHG,35,BRANCH,5812,CHG POS REF277442,2023-12-25,USD
H000010975,A00000279,2023-12-25,PMT,1711.21,WIRE,5411,PMT BRANCH REF482259,2023-12-25,USD
H000010976,A00000281,2023-12-25,TRF,72.25,MOBILE,4900,TRF ONLINE REF503259,2023-12-25,USD
H000010977,A00000282,2023-12-25,WDR,85.75,WIRE,0000,WDR ATM REF353108,2023-12-25,USD
H000010978,A00000282,2023-12-25,FEE,3,ATM,5912,FEE WIRE REF958228,2023-12-26,USD
H000010979,A00000282,2023-12-25,WDR,65.32,ONLINE,0000,WDR ACH REF852341,2023-12-25,USD
H000010980,A00000283,2023-12-25,DEP,3.41,POS,5812,DEP POS REF389318,2023-12-25,USD
H000010981,A00000283,2023-12-25,TRF,-63.84,BRANCH,5411,TRF ACH REF357952,2023-12-25,USD
H000010982,A00000290,2023-12-25,PMT,429.43,ATM,5912,PMT WIRE REF778273,2023-12-25,USD
H000010983,A00000292,2023-12-25,WDR,24.78,ACH,6011,WDR MOBILE REF896937,2023-12-26,USD
H000010984,A00000294,2023-12-25,CHG,25,WIRE,4900,CHG MOBILE REF225221,2023-12-25,USD
H000010985,A00000295,2023-12-25,FEE,12,WIRE,4900,FEE MOBILE REF534459,2023-12-26,USD
H000010986,A00000296,2023-12-25,WDR,34.97,BRANCH,0000,WDR MOBILE REF378981,2023-12-25,USD
H000010987,A00000296,2023-12-25,DEP,59.52,BRANCH,5812,DEP WIRE REF288661,2023-12-25,USD
H000010988,A00000300,2023-12-25,PMT,697.89,POS,5541,PMT BRANCH REF348041,2023-12-25,USD
H000010989,A00000304,2023-12-25,PMT,455.44,MOBILE,0000,PMT ACH REF786743,2023-12-25,USD
H000010990,A00000306,2023-12-25,CHG,9.95,ACH,0000,CHG ONLINE REF886526,2023-12-25,USD
H000010991,A00000308,2023-12-25,REV,12.25,MOBILE,5541,REV ATM REF565331,2023-12-25,USD
H000010992,A00000311,2023-12-25,FEE,9.95,ATM,5912,FEE ACH REF327497,2023-12-25,USD
H000010993,A00000319,2023-12-25,DEP,12.28,ATM,5812,DEP WIRE REF275169,2023-12-25,USD
H000010994,A00000320,2023-12-25,DEP,25.44,POS,5812,DEP ACH REF900103,2023-12-25,USD
H000010995,A00000320,2023-12-25,WDR,294.58,MOBILE,5541,WDR MOBILE REF762351,2023-12-25,USD
H000010996,A00000320,2023-12-25,WDR,119.57,POS,5912,WDR WIRE REF790351,2023-12-25,USD
H000010997,A00000321,2023-12-25,WDR,334.85,ACH,6011,WDR WIRE REF946061,2023-12-25,USD
H000010998,A00000321,2023-12-25,WDR,34.11,MOBILE,6011,WDR ACH REF844486,2023-12-26,USD
H000010999,A00000325,2023-12-25,INT,146.51,BRANCH,0000,INT ONLINE REF786564,2023-12-25,USD
H000011000,A00000325,2023-12-25,PMT,926.6,WIRE,5812,PMT MOBILE REF116701,2023-12-25,USD
H000011001,A00000326,2023-12-25,CHG,12,MOBILE,5812,CHG WIRE REF548496,2023-12-26,USD
H000011002,A00000332,2023-12-25,REF,3142.5,BRANCH,5541,REF POS REF107912,2023-12-25,USD
